Coord_X,Coord_Y,label
-5.097509499651329,5.117221866324217,Red
-10.80835828228718,5.4078695948172255,Red
-7.8502516135551375,9.112052695544236,Red
0.43987868776667227,0.7057407160955756,Blue
-6.552324982834379,4.097438935296372,Red
-1.2505934694175553,-1.0599106438283186,Blue
-6.015964817951725,5.790336724760158,Red
1.8589925255232294,-0.5357467647623829,Blue
0.7436591932184449,0.7384177385544689,Blue
-4.497544571717744,4.783393595765508,Red
-4.492613955579138,3.9463783592525066,Red
2.544800079876257,-3.2072640349620958,Blue
0.5374793803014324,-2.8870562068232988,Blue
-6.094063920705939,3.454676993229168,Red
6.863302761555751,-1.0107219612879228,Blue
-7.660273744133217,4.4386299051223,Red
-8.633536024686073,3.29274704249493,Red
-8.719137226196928,4.928227059187262,Red
1.8535692583833208,0.6828785044730685,Blue
-8.400525756661466,8.934730528134217,Red
-5.455815033232026,8.813268098508049,Red
1.150818539586237,0.9536699145706466,Blue
-3.3168016879861004,3.4086265653086834,Red
-3.544909005123595,5.918912036957221,Red
-10.637915924831898,5.7343338760300835,Red
-5.27517356407611,4.799226533295844,Red
-10.869295303754232,10.279248545384,Red
-4.607682634628748,4.434752060984389,Red
-2.8736722328115683,7.4025654416099,Red
1.9661126672892046,0.030060551514349443,Blue
-7.185708179057612,8.927510857960801,Red
0.6511103433517136,-1.5298190773988782,Blue
-7.120372053870333,6.961455336776224,Red
-4.141150864576027,1.848368205283179,Blue
-7.704122406601455,5.29486194983976,Red
-3.172211083222688,9.615332325698702,Red
-5.932205398746243,8.641675499922647,Red
-6.633920108133102,8.388305165104267,Red
-6.405391836582964,7.580328466855859,Red
1.6665081726388506,-0.8246663547921331,Blue
-3.3956205618922928,1.5745087701583664,Blue
-8.00604746575112,7.866208754375578,Red
-4.973100916136213,3.7859726319794254,Red
-8.931263786167069,7.45162141255634,Red
-8.210360149045739,5.566627539669518,Red
1.3910876455684478,1.0088874108082408,Blue
-0.8913389486443799,1.0340708260193008,Blue
-7.591568224445744,7.926227646578072,Red
-0.05714008278331817,-1.4921538953420406,Blue
-6.536140886545774,9.55099936383834,Red
-7.708089081883802,7.279225926753852,Red
-5.243270535247928,6.780170052618782,Red
-8.67531292541772,6.055024966009515,Red
4.451347428719998,-3.73622678402889,Blue
-5.585206944387423,7.255762933161224,Red
-5.765910476397145,7.199516453516539,Red
-8.90817588994673,6.4276171336698225,Red
-5.2467951199906455,6.164060661258591,Red
2.8967767049057427,-0.7440559489630907,Blue
2.1944988066536335,2.6928725207622803,Blue
0.5885564981335035,1.8168464430731368,Blue
-3.990574260850021,6.377173762577647,Red
-7.550217439837276,3.1320386721034073,Red
-6.959108042409035,7.322110806896873,Red
-9.34028944120717,6.2324121688334735,Red
1.5118737833961373,-2.1023588935304063,Blue
-6.20737406849659,5.5270799782262126,Red
3.740903637622838,1.857476939029653,Blue
3.6323003770151456,1.9378524061054425,Blue
4.066989169605484,-0.4055739053446329,Blue
0.40456188401882215,-1.3017624520938949,Blue
-6.383043812838889,10.969088916236089,Red
4.334004325158078,-1.9113222423372451,Blue
-7.902611550904089,6.969570311549543,Red
-1.899133969081233,1.0409434722709718,Blue
-0.7972898286150303,0.9616801099126894,Blue
5.524124664167394,-0.5445173380630878,Blue
1.2972457261100994,-0.3140998753369705,Blue
0.0948382824120374,1.1241673333108715,Blue
-5.142973138448307,6.406523516714148,Red
2.4890583148819605,1.1358131770506412,Blue
-9.092618044743073,9.910210255466673,Red
0.7977553532689048,2.712525088260992,Blue
-10.184834554632637,5.923832781716999,Red
-4.716482211263668,5.5153271682683025,Red
0.5800293647370349,1.3267677763665544,Blue
-7.705793048614316,5.049673862465947,Red
3.698673245253709,-0.5467993994017963,Blue
-3.9010502545573353,4.538007396412484,Red
2.96218965149924,-0.603560944512629,Blue
-7.249766433786836,6.346625457533811,Red
-7.100115176557221,4.352567806770056,Red
