Coord_X,Coord_Y,label
-3.1309514369845193,4.399247143110308,Blue
-0.3344072720350475,4.965174133194085,Blue
-6.9021244057162825,9.08240600916794,Red
-2.382375442794402,5.872563211404548,Blue
-7.936232677526165,11.141582368594825,Red
-6.1977371171481215,8.170122976239991,Blue
-4.802886713221808,8.130445658861557,Blue
-6.254473051221324,8.44650049165316,Blue
-2.2212597383787727,6.445923546835929,Blue
-2.9694412483149017,5.230710353175811,Blue
-5.904019705839007,6.707728036296749,Blue
-4.3353054926572625,8.338030485842799,Blue
-8.861986038828604,5.811839706597347,Red
-10.644816594989287,11.522314103623586,Red
-7.944262592087313,9.06152299772773,Red
-4.996790267671609,12.92372676294594,Blue
-4.113906153237973,5.779653063139138,Blue
-7.54889272543284,6.463229787896385,Red
-5.612974962093052,6.280030551358512,Blue
-5.371912925655117,4.4656281299503195,Red
-11.638573162592326,5.685098648783709,Red
-1.212626809163155,9.792984113551299,Blue
-1.126232148964034,8.72698279997324,Blue
-5.848989623245223,4.2763722123544525,Red
-3.281187019223986,5.568174482214085,Blue
-2.0396213543759765,8.60796357590186,Blue
-7.062441680504566,9.046867602951357,Red
-4.191953301966683,7.127791458241572,Red
-7.733467410255274,9.029448179625481,Red
-5.657035008779896,6.6490659596414154,Blue
-9.498784241203037,8.2811585136076,Red
-8.563246478932628,4.288234277632896,Red
-10.048827952712937,6.352214274238058,Red
-10.45372912819234,9.177393016677732,Red
-9.147185090515382,9.065825062520723,Red
-3.510552744278617,3.205624274216661,Blue
-6.727561284940968,10.769255331915694,Red
-9.225351468428588,6.850284947390541,Red
-1.2795905855989282,6.843157204997756,Blue
-7.0245132556484355,8.564650126236552,Red
-8.617784478540873,8.991705957122127,Blue
-6.402944472975645,8.935548686252439,Blue
-7.362129752430908,6.149383234162673,Red
-7.849736926525663,11.542704637978176,Red
-5.508837666910799,5.902706569641561,Blue
-7.524507733575006,7.4047690079953785,Red
-9.388940442756024,4.834051525060996,Red
-8.79704752414692,9.816114524764608,Red
-6.89207847846077,10.278994393971836,Red
-6.821880571781037,10.243430112698084,Red
-3.5392808189876614,8.263885926324079,Blue
-7.557898989633468,6.282883304365672,Red
-9.28287808807407,5.595193061119958,Red
-7.177350746942121,5.410214291751433,Blue
-7.262227958201741,7.5964189002138225,Blue
-2.4120688487908417,4.256178256653193,Blue
-6.680252269371775,7.605954627091907,Blue
0.8911899039886864,2.697122754634087,Blue
-12.092520053935255,8.11425846167531,Red
-4.183204481941066,6.19037071833811,Blue
-8.867491522580666,8.013874761640876,Red
-1.6769319398047289,5.037111799618336,Blue
-5.7977889982513195,7.9611498534015945,Red
-6.143222761838939,5.577922054506278,Blue
-4.381360424372591,7.261392325758613,Blue
-7.9668258981063,9.889768480926943,Red
-9.999130028764505,7.425448013583768,Red
-6.286756585093879,3.6723326250118196,Blue
-6.519359237639286,9.542691083344833,Red
-6.163995249933647,8.469728171418783,Red
-5.09243596898166,5.745848270323906,Blue
-4.905103802945922,8.883249538525945,Red
-5.527718529408713,9.198441298978057,Red
-8.753329264987746,7.028110614270064,Red
-8.083885470943452,7.4209545457648165,Red
-7.003451736098328,10.785379218878173,Red
-8.619549151890809,8.370232803147667,Red
-9.726329637652736,8.90333384001087,Red
-8.852226731435701,5.843804626006095,Red
-3.3008486229977683,5.558504500383622,Blue
-5.888411354062491,7.459856862304154,Blue
-8.17698365147061,8.120710803548379,Red
-8.8133167904359,6.717872821572533,Red
-8.51754813909681,6.447035447713563,Red
-9.307517456250848,8.24971053763337,Red
-5.450385921974641,9.549798875597531,Blue
-7.578680329758223,5.455217747656196,Blue
-5.58680050618755,4.868407815409751,Blue
-5.274403632593484,9.67102820523403,Red
-6.583323457557267,5.584028659948695,Blue
-5.886055228646571,9.849914120055569,Red
-7.504452187226701,4.803858371898441,Blue
-5.609404130186763,6.370366568787713,Red
-8.442100304697828,10.675997367333826,Blue
-1.8042778446698398,11.266394311659859,Blue
-6.698508137937684,9.421789500946536,Red
-6.4380599200882935,6.616492654790898,Blue
-3.232293149428692,10.176359286176986,Blue
-8.078411596126756,8.21053666086957,Red
-6.377200238157655,8.562236359155047,Blue
-5.952796068399935,5.779140948356752,Blue
-9.731709368568554,7.00641860090777,Blue
-4.679239098357295,9.430617472692756,Blue
-7.384784020265937,6.342699225534073,Red
-8.543119474847705,10.327450929733507,Red
-9.261971773082276,8.923617227891267,Red
-4.093972686991027,2.9917386620019424,Blue
-6.43550249167962,8.00364916269506,Red
-3.3651172179097264,10.736488627194086,Blue
-10.911773508707917,6.748004225487335,Red
-4.973030589457693,9.040801164912349,Red
-1.6532492257741342,8.50079780788967,Blue
-4.403009445880894,10.704528823040098,Red
-11.181355485533206,6.757297352867306,Red
-7.637546809643569,1.1245641316969133,Red
-7.609465697767505,7.2036163578901355,Red
-7.51903713503313,10.5815188199734,Red
-3.3488502387403507,7.469170680707488,Blue
-6.1448599132022155,7.826835521940012,Red
-4.548357400835199,8.048991425779896,Blue
-9.857142841063844,6.664660677067494,Red
-4.885957760850615,7.6760972731380654,Blue
-5.141716358806651,3.6413204466612163,Blue
-3.963406730504359,8.110656320260631,Blue
-5.470534254752435,4.301147269429839,Blue
-7.77417050357425,8.566984353156176,Red
-6.634492948454052,5.79028031504896,Blue
